CenBlock10,CenTract10,NTA10,PUMA10,CenUnits10
360810489001009,36081048900,QN50,4109,0
360810489001010,36081048900,QN50,4109,0
360810489001011,36081048900,QN50,4109,11
360810489001012,36081048900,QN50,4109,12
360810489001013,36081048900,QN50,4109,1
360810489001014,36081048900,QN50,4109,1
360810489001015,36081048900,QN50,4109,0
360810489001016,36081048900,QN50,4109,0
360810489001017,36081048900,QN50,4109,7
360810489001018,36081048900,QN50,4109,5
360810489001019,36081048900,QN50,4109,0
360810489001020,36081048900,QN50,4109,0
360810489001021,36081048900,QN50,4109,0
360810489001022,36081048900,QN50,4109,22
360810489001023,36081048900,QN50,4109,3
360810489001024,36081048900,QN50,4109,0
360810489001025,36081048900,QN50,4109,44
360810489001026,36081048900,QN50,4109,40
360810489001027,36081048900,QN50,4109,2
360810489002000,36081048900,QN50,4109,89
360810489002001,36081048900,QN50,4109,44
360810489002002,36081048900,QN50,4109,100
360810492001000,36081049200,QN06,4106,0
360810492001001,36081049200,QN06,4106,100
360810492001002,36081049200,QN06,4106,0
360810492001003,36081049200,QN06,4106,1
360810492001004,36081049200,QN06,4106,0
360810492001005,36081049200,QN06,4106,5
360810492001006,36081049200,QN06,4106,197
360810492001007,36081049200,QN06,4106,362
360810492001008,36081049200,QN06,4106,145
360810492001009,36081049200,QN06,4106,300
360810492002000,36081049200,QN06,4106,0
360810492002001,36081049200,QN06,4106,121
360810492002002,36081049200,QN06,4106,59
360810492002003,36081049200,QN06,4106,72
360810492002004,36081049200,QN06,4106,0
360810492002005,36081049200,QN06,4106,43
360810492003000,36081049200,QN06,4106,44
360810492003001,36081049200,QN06,4106,26
360810492003002,36081049200,QN06,4106,69
360810492003003,36081049200,QN06,4106,52
360810492003004,36081049200,QN06,4106,70
360810492003005,36081049200,QN06,4106,45
360810492003006,36081049200,QN06,4106,71
360810492003007,36081049200,QN06,4106,47
360810492003008,36081049200,QN06,4106,10
360810493011000,36081049301,QN30,4110,38
360810493011001,36081049301,QN30,4110,45
360810493011002,36081049301,QN30,4110,42
360810493011003,36081049301,QN30,4110,72
360810493011004,36081049301,QN30,4110,104
360810493011005,36081049301,QN30,4110,15
360810493011006,36081049301,QN30,4110,76
360810493012000,36081049301,QN30,4110,64
360810493012001,36081049301,QN30,4110,54
360810493012002,36081049301,QN30,4110,79
360810493012003,36081049301,QN30,4110,63
360810493012004,36081049301,QN30,4110,63
360810493012005,36081049301,QN30,4110,52
360810493021000,36081049302,QN30,4110,94
360810493021001,36081049302,QN30,4110,96
360810493021002,36081049302,QN30,4110,72
360810493021003,36081049302,QN30,4110,89
360810493021004,36081049302,QN30,4110,67
360810493021005,36081049302,QN30,4110,70
360810493022000,36081049302,QN30,4110,37
360810493022001,36081049302,QN30,4110,76
360810493022002,36081049302,QN30,4110,0
360810493022003,36081049302,QN30,4110,53
360810493022004,36081049302,QN30,4110,21
360810493022005,36081049302,QN30,4110,34
360810493022006,36081049302,QN30,4110,0
360810493022007,36081049302,QN30,4110,0
360810493022008,36081049302,QN30,4110,0
360810493022009,36081049302,QN30,4110,0
360810493022010,36081049302,QN30,4110,0
360810493022011,36081049302,QN30,4110,53
360810493022012,36081049302,QN30,4110,96
360810493022013,36081049302,QN30,4110,54
360810493022014,36081049302,QN30,4110,66
360810493022015,36081049302,QN30,4110,12
360810495001000,36081049500,QN30,4110,0
360810495001001,36081049500,QN30,4110,0
360810495001002,36081049500,QN30,4110,2
360810495001003,36081049500,QN30,4110,9
360810495001004,36081049500,QN30,4110,60
360810495001005,36081049500,QN30,4110,112
360810495001006,36081049500,QN30,4110,0
360810495001007,36081049500,QN30,4110,0
360810495001008,36081049500,QN30,4110,0
360810495001009,36081049500,QN30,4110,77
360810495001010,36081049500,QN30,4110,0
360810495001011,36081049500,QN30,4110,123
360810495001012,36081049500,QN30,4110,1
360810495001013,36081049500,QN30,4110,53
360810495001014,36081049500,QN30,4110,51
360810495001015,36081049500,QN30,4110,53
360810495001016,36081049500,QN30,4110,0
360810495001017,36081049500,QN30,4110,0
360810496001000,36081049600,QN34,4105,39
360810496001001,36081049600,QN34,4105,43
360810496001002,36081049600,QN34,4105,50
360810496001003,36081049600,QN34,4105,59
360810496001004,36081049600,QN34,4105,62
360810496001005,36081049600,QN34,4105,63
360810496001006,36081049600,QN34,4105,0
360810496002000,36081049600,QN34,4105,22
360810496002001,36081049600,QN34,4105,12
360810496002002,36081049600,QN34,4105,0
360810496002003,36081049600,QN34,4105,50
360810496002004,36081049600,QN34,4105,41
360810496002005,36081049600,QN34,4105,38
360810496002006,36081049600,QN34,4105,47
360810496002007,36081049600,QN34,4105,53
360810496002008,36081049600,QN34,4105,62
360810496003000,36081049600,QN34,4105,31
360810496003001,36081049600,QN34,4105,69
360810496003002,36081049600,QN34,4105,40
360810496003003,36081049600,QN34,4105,22
360810496003004,36081049600,QN34,4105,38
360810496003005,36081049600,QN34,4105,25
360810497001000,36081049700,QN30,4110,131
360810497001001,36081049700,QN30,4110,50
360810497001002,36081049700,QN30,4110,170
360810497001003,36081049700,QN30,4110,66
360810497001004,36081049700,QN30,4110,71
360810497001005,36081049700,QN30,4110,75
360810497001006,36081049700,QN30,4110,83
360810497002000,36081049700,QN30,4110,165
360810497002001,36081049700,QN30,4110,108
360810497002002,36081049700,QN30,4110,60
360810497002003,36081049700,QN30,4110,54
360810499001000,36081049900,QN29,4107,115
360810499001001,36081049900,QN29,4107,150
360810499001002,36081049900,QN29,4107,81
360810499001003,36081049900,QN29,4107,76
360810499001004,36081049900,QN29,4107,45
360810499001005,36081049900,QN29,4107,113
360810499002000,36081049900,QN29,4107,97
360810499002001,36081049900,QN29,4107,57
360810499002002,36081049900,QN29,4107,92
360810499002003,36081049900,QN29,4107,254
360810499002004,36081049900,QN29,4107,13
360810499002005,36081049900,QN29,4107,0
360810499002006,36081049900,QN29,4107,0
360810499002007,36081049900,QN29,4107,0
360810499002008,36081049900,QN29,4107,0
360810499002009,36081049900,QN29,4107,1
360810499003000,36081049900,QN29,4107,47
360810499003001,36081049900,QN29,4107,0
360810499003002,36081049900,QN29,4107,0
360810499003003,36081049900,QN29,4107,55
360810499003004,36081049900,QN29,4107,50
360810499003005,36081049900,QN29,4107,177
360810499003006,36081049900,QN29,4107,12
360810499003007,36081049900,QN29,4107,18
360810499003008,36081049900,QN29,4107,15
360810499003009,36081049900,QN29,4107,62
360810499003010,36081049900,QN29,4107,70
360810499003011,36081049900,QN29,4107,51
360810499003012,36081049900,QN29,4107,69
360810500001000,36081050000,QN07,4112,0
360810500001001,36081050000,QN07,4112,51
360810500001002,36081050000,QN07,4112,62
360810500001003,36081050000,QN07,4112,34
360810500001004,36081050000,QN07,4112,24
360810500001005,36081050000,QN07,4112,0
360810500001006,36081050000,QN07,4112,39
360810500001007,36081050000,QN07,4112,178
360810500001008,36081050000,QN07,4112,62
360810500001009,36081050000,QN07,4112,30
360810500001010,36081050000,QN07,4112,28
360810500001011,36081050000,QN07,4112,2
360810500001012,36081050000,QN07,4112,0
360810500001013,36081050000,QN07,4112,4
360810500002000,36081050000,QN07,4112,434
360810500002001,36081050000,QN07,4112,201
360810500002002,36081050000,QN07,4112,348
360810500002003,36081050000,QN07,4112,26
360810500002004,36081050000,QN07,4112,36
360810500002005,36081050000,QN07,4112,12
360810500002006,36081050000,QN07,4112,20
360810500002007,36081050000,QN07,4112,14
360810500002008,36081050000,QN07,4112,0
360810502011000,36081050201,QN07,4112,22
360810502011001,36081050201,QN07,4112,24
360810502011002,36081050201,QN07,4112,30
360810502011003,36081050201,QN07,4112,26
360810502011004,36081050201,QN07,4112,47
360810502011005,36081050201,QN07,4112,38
360810502011006,36081050201,QN07,4112,41
360810502011007,36081050201,QN07,4112,43
360810502011008,36081050201,QN07,4112,41
360810502011009,36081050201,QN07,4112,15
360810502011010,36081050201,QN07,4112,34
360810502011011,36081050201,QN07,4112,34
360810502011012,36081050201,QN07,4112,38
360810502021000,36081050202,QN07,4112,30
360810502021001,36081050202,QN07,4112,26
360810502021002,36081050202,QN07,4112,19
360810502021003,36081050202,QN07,4112,22
360810502021004,36081050202,QN07,4112,28
360810502021005,36081050202,QN07,4112,7
360810502021006,36081050202,QN07,4112,17
360810502021007,36081050202,QN07,4112,42
360810502021008,36081050202,QN07,4112,36
360810502021009,36081050202,QN07,4112,39
360810502021010,36081050202,QN07,4112,40
360810502021011,36081050202,QN07,4112,48
360810502021012,36081050202,QN07,4112,50
360810504001000,36081050400,QN07,4112,104
360810504001001,36081050400,QN07,4112,14
360810504001002,36081050400,QN07,4112,0
360810504001003,36081050400,QN07,4112,32
360810504001004,36081050400,QN07,4112,31
360810504001005,36081050400,QN07,4112,20
360810504001006,36081050400,QN07,4112,16
360810504001007,36081050400,QN07,4112,33
360810504001008,36081050400,QN07,4112,28
360810504001009,36081050400,QN07,4112,22
360810504001010,36081050400,QN07,4112,39
360810504002000,36081050400,QN07,4112,27
360810504002001,36081050400,QN07,4112,25
360810504002002,36081050400,QN07,4112,33
360810504002003,36081050400,QN07,4112,28
360810504002004,36081050400,QN07,4112,28
360810504002005,36081050400,QN07,4112,0
360810504002006,36081050400,QN07,4112,27
360810504002007,36081050400,QN07,4112,16
360810504002008,36081050400,QN07,4112,33
360810505001000,36081050500,QN21,4110,10
360810505001001,36081050500,QN21,4110,0
360810505001002,36081050500,QN21,4110,0
360810505001003,36081050500,QN21,4110,0
360810505001004,36081050500,QN21,4110,84
360810505001005,36081050500,QN21,4110,27
360810505001006,36081050500,QN21,4110,72
360810505001007,36081050500,QN21,4110,59
360810505001008,36081050500,QN21,4110,88
360810505001009,36081050500,QN21,4110,96
360810505001010,36081050500,QN21,4110,74
360810505001011,36081050500,QN21,4110,121
360810505001012,36081050500,QN21,4110,51
360810506001000,36081050600,QN07,4112,34
360810506001001,36081050600,QN07,4112,36
360810506001002,36081050600,QN07,4112,40
360810506001003,36081050600,QN07,4112,32
360810506001004,36081050600,QN07,4112,25
360810506001005,36081050600,QN07,4112,15
360810506002000,36081050600,QN07,4112,59
360810506002001,36081050600,QN07,4112,50
360810506002002,36081050600,QN07,4112,29
360810506002003,36081050600,QN07,4112,36
360810506002004,36081050600,QN07,4112,29
360810506002005,36081050600,QN07,4112,25
360810506002006,36081050600,QN07,4112,26
360810506002007,36081050600,QN07,4112,34
360810507001000,36081050700,QN21,4110,0
360810507001001,36081050700,QN21,4110,11
360810507001002,36081050700,QN21,4110,45
360810507001003,36081050700,QN21,4110,64
360810507001004,36081050700,QN21,4110,70
360810507001005,36081050700,QN21,4110,28
360810507001006,36081050700,QN21,4110,7
360810507001007,36081050700,QN21,4110,0
360810507001008,36081050700,QN21,4110,0
360810507001009,36081050700,QN21,4110,42
360810507001010,36081050700,QN21,4110,53
360810507001011,36081050700,QN21,4110,8
360810507001012,36081050700,QN21,4110,0
360810507001013,36081050700,QN21,4110,0
360810507001014,36081050700,QN21,4110,0
360810507001015,36081050700,QN21,4110,81
360810507001016,36081050700,QN21,4110,70
360810507001017,36081050700,QN21,4110,76
360810507001018,36081050700,QN21,4110,91
360810507001019,36081050700,QN21,4110,80
360810507002000,36081050700,QN21,4110,84
360810507002001,36081050700,QN21,4110,86
360810507002002,36081050700,QN21,4110,32
360810507002003,36081050700,QN21,4110,94
360810507002004,36081050700,QN21,4110,67
360810507002005,36081050700,QN21,4110,67
360810507002006,36081050700,QN21,4110,75
360810507002007,36081050700,QN21,4110,72
360810507002008,36081050700,QN21,4110,34
360810507002009,36081050700,QN21,4110,32
360810507002010,36081050700,QN21,4110,34
360810508001000,36081050800,QN07,4112,33
360810508001001,36081050800,QN07,4112,44
360810508001002,36081050800,QN07,4112,53
360810508001003,36081050800,QN07,4112,43
360810508001004,36081050800,QN07,4112,39
360810508001005,36081050800,QN07,4112,47
360810508001006,36081050800,QN07,4112,43
360810508001007,36081050800,QN07,4112,65
360810508001008,36081050800,QN07,4112,7
360810508001009,36081050800,QN07,4112,26
360810508002000,36081050800,QN07,4112,0
360810508002001,36081050800,QN07,4112,111
360810508002002,36081050800,QN07,4112,108
360810508002003,36081050800,QN07,4112,45
360810508002004,36081050800,QN07,4112,51
360810510001000,36081051000,QN07,4112,13
360810510001001,36081051000,QN07,4112,18
360810510001002,36081051000,QN07,4112,21
360810510001003,36081051000,QN07,4112,30
360810510001004,36081051000,QN07,4112,45
360810510001005,36081051000,QN07,4112,40
360810510001006,36081051000,QN07,4112,44
360810510001007,36081051000,QN07,4112,63
360810510002000,36081051000,QN07,4112,36
360810510002001,36081051000,QN07,4112,32
360810510002002,36081051000,QN07,4112,38
360810510002003,36081051000,QN07,4112,39
360810510002004,36081051000,QN07,4112,24
360810510002005,36081051000,QN07,4112,31
360810511001000,36081051100,QN30,4110,50
360810511001001,36081051100,QN30,4110,62
360810511001002,36081051100,QN30,4110,42
360810511001003,36081051100,QN30,4110,82
360810511001004,36081051100,QN30,4110,52
360810511001005,36081051100,QN30,4110,0
360810511001006,36081051100,QN30,4110,27
360810511001007,36081051100,QN30,4110,0
360810511001008,36081051100,QN30,4110,55
360810511001009,36081051100,QN30,4110,45
360810511001010,36081051100,QN30,4110,0
360810511001011,36081051100,QN30,4110,0
360810511001012,36081051100,QN30,4110,0
360810511001013,36081051100,QN30,4110,0
360810511001014,36081051100,QN30,4110,9
360810511001015,36081051100,QN30,4110,0
360810511001016,36081051100,QN30,4110,0
360810511002000,36081051100,QN30,4110,90
360810511002001,36081051100,QN30,4110,94
360810511002002,36081051100,QN30,4110,95
360810511002003,36081051100,QN30,4110,87
360810511002004,36081051100,QN30,4110,0
360810511002005,36081051100,QN30,4110,35
360810511002006,36081051100,QN30,4110,8
360810511002007,36081051100,QN30,4110,0
360810511002008,36081051100,QN30,4110,0
360810511002009,36081051100,QN30,4110,0
360810512001000,36081051200,QN34,4105,0
360810512001001,36081051200,QN34,4105,0
360810512001002,36081051200,QN34,4105,23
360810512001003,36081051200,QN34,4105,0
360810512001004,36081051200,QN34,4105,46
360810512001005,36081051200,QN34,4105,33
360810512001006,36081051200,QN34,4105,41
360810512001007,36081051200,QN34,4105,17
360810512001008,36081051200,QN34,4105,16
360810512001009,36081051200,QN34,4105,23
360810512001010,36081051200,QN34,4105,30
360810512001011,36081051200,QN34,4105,35
360810512002000,36081051200,QN34,4105,35
360810512002001,36081051200,QN34,4105,39
360810512002002,36081051200,QN34,4105,29
360810512002003,36081051200,QN34,4105,25
360810512002004,36081051200,QN34,4105,23
360810512002005,36081051200,QN34,4105,36
360810512002006,36081051200,QN34,4105,28
360810512002007,36081051200,QN34,4105,31
360810512002008,36081051200,QN34,4105,28
360810512002009,36081051200,QN34,4105,21
360810512003000,36081051200,QN34,4105,7
360810512003001,36081051200,QN34,4105,38
360810512003002,36081051200,QN34,4105,59
360810512003003,36081051200,QN34,4105,42
360810512003004,36081051200,QN34,4105,3
360810512003005,36081051200,QN34,4105,35
360810513001000,36081051300,QN30,4110,8
